entropy,energy,mc_dropout,ensemble,hybrid
0.10739097,0.14452372,0.0006925538,0.018209845,0.15454894
0.166148,0.18097466,0.00096294284,0.01507628,0.24001175
0.14146084,0.11501003,0.0018468052,0.03073427,0.1996278
0.15584177,0.20588726,0.0008591488,0.027114749,0.22778791
0.09732094,0.0472991,0.0005125776,0.0054487586,0.13186178
0.13210219,0.15554848,0.0006753504,0.01851666,0.19011123
0.11863901,0.024196863,0.0007987246,0.022057593,0.15965873
0.14081573,0.6536439,0.0008776337,0.028639212,0.24632685
0.15399131,0.24127822,0.0010253191,0.020800918,0.22832555
0.20237632,0.09972774,0.0011526644,0.017735839,0.2835398
0.16805342,0.4823775,0.00052445754,0.011094056,0.26931533
0.14365534,0.053320557,0.001269713,0.008346215,0.19724758
0.115015924,0.038794994,0.0006964803,0.023963168,0.15587766
0.13128781,0.16932422,0.0008013174,0.0047647804,0.1901888
0.12618123,0.09540327,0.00086554885,0.012983322,0.17650837
0.171689,0.44987196,0.0010690391,0.023907185,0.2715313
0.13863114,0.059408464,0.0008501932,0.004021831,0.1907533
0.09162852,0.5849832,0.00080667436,0.023757726,0.17141223
0.17007357,0.3546532,0.0018194169,0.019542947,0.26085523
0.11011207,0.065024905,0.0005028844,0.01753214,0.15133189
0.067995094,0.033013437,0.00048755482,0.010838382,0.08955229
0.08898545,0.036224384,0.00078216195,0.013070971,0.11921599
0.17022541,0.35195372,0.0011173785,0.0146421045,0.26082918
0.10291729,0.16238904,0.0008368939,0.021092787,0.14986604
0.15139858,0.09918098,0.00075149536,0.005641997,0.21213864
0.15796895,0.21044801,0.0012262911,0.018601164,0.23116836
0.14735065,0.41088757,0.0007148236,0.016812712,0.23402
0.18065087,0.37566277,0.0005796775,0.023549289,0.27751687
0.20437326,0.68816626,0.0011082739,0.019370243,0.33833838
0.17325345,0.092149206,0.00049340725,0.020712942,0.24210715
0.13058543,0.44043437,0.0015478879,0.021361887,0.21316513
0.14367494,0.14120252,0.00089847296,0.024117336,0.20504162
0.15976642,0.1058831,0.00093492866,0.023863122,0.22444329
0.036809437,0.002479545,0.00038847327,0.0124059245,0.0432037
0.09227174,0.025537241,0.00042673945,0.02677153,0.12287128
0.13069984,0.15360874,0.0009507239,0.016035527,0.18797696
0.1262288,0.057488594,0.00072629005,0.0033812597,0.17322423
0.21306297,0.2518258,0.00072464347,0.0188241,0.31193948
0.13791966,0.1526753,0.0006651804,0.01143387,0.19799995
0.09768967,0.9914128,0.00092393905,0.0063228533,0.21581432
0.17542726,0.6484136,0.001776129,0.016321152,0.2943099
0.07862451,0.031606834,0.00037494302,0.0070514753,0.10430583
0.25938156,1.7254733,0.0016095042,0.009399205,0.50700516
0.13648532,0.043157388,0.0006620586,0.02660659,0.18631363
0.12090967,0.6270402,0.00079135597,0.01782526,0.21611346
0.12297599,0.1253891,0.0005721301,0.021355763,0.17467204
0.14244285,0.19983096,0.00090262294,0.01784645,0.20849839
0.1552951,0.076207,0.0010097176,0.025087565,0.21556221
0.16409081,1.5808629,0.00081011653,0.012177527,0.360848
0.13444678,0.05789005,0.00056960434,0.008795902,0.18476233
0.15095797,0.20933579,0.0008959621,0.019164458,0.22125688
0.13116774,0.24308436,0.00056833774,0.018075675,0.1965393
0.17709619,0.41078737,0.0009832084,0.018321142,0.27564555
0.14918323,0.17370202,0.0006017089,0.008995235,0.21562365
0.14329426,0.4749337,0.0011018813,0.020366013,0.23400241
0.20134991,0.21592996,0.0012475252,0.0076791346,0.29237255
0.19879062,0.2394209,0.00076167285,0.010415524,0.2908664
0.16216841,1.6574535,0.0011341423,0.016833067,0.36492598
0.157915,0.14320967,0.0011942983,0.015118957,0.22515061
0.13390379,0.051633038,0.0013118684,0.02024424,0.18344933
0.20820646,0.17751694,0.0006569326,0.022118092,0.29857484
0.20608205,0.4648192,0.0009095371,0.019811898,0.32099175
0.118446395,0.3071787,0.0007083267,0.048840076,0.18439776
0.15081257,0.07726068,0.0004749596,0.025684714,0.20938118
0.10537641,0.06930464,0.00078234076,0.028835133,0.14508165
0.20226698,0.32003823,0.0012639463,0.032448635,0.3028568
0.18553744,0.5782165,0.0004221648,0.010177225,0.3022573
0.07844093,0.008472722,0.0007829219,0.024655297,0.10200439
0.2295281,0.55335456,0.002177298,0.017575637,0.36163324
0.2257005,0.3306505,0.00090773404,0.008084953,0.33659422
0.1988711,0.23331484,0.00096976757,0.017967448,0.2904394
0.04236666,0.009349094,0.000262741,0.017537631,0.051589172
0.048430957,0.008523577,0.00028867088,0.004703637,0.060004327
0.2156566,0.16367549,0.00075535476,0.009443283,0.30777943
0.14646073,0.5554708,0.0013695806,0.012801558,0.24555197
0.13526893,0.07795949,0.0008661896,0.0063836575,0.18768671
0.07415162,0.7949842,0.0014976338,0.0125525445,0.16550897
0.15894261,0.14627495,0.0013300478,0.014863566,0.22685985
0.051514793,0.0717055,0.00030943938,0.031182133,0.06990446
0.21400926,0.20176737,0.0006803721,0.010416985,0.30884007
0.14669219,0.15456451,0.00077179074,0.015955672,0.21044569
0.23752627,0.5791081,0.0011193752,0.015001416,0.37510416
0.11374821,0.12168375,0.0005836934,0.011002615,0.16142859
0.19973062,0.200998,0.001076743,0.014180094,0.28878644
0.04903866,0.00591698,0.00038009882,0.026718915,0.060624566
0.0980836,0.020111836,0.0007338226,0.028249875,0.13052659
0.12328101,0.09554081,0.0013747662,0.02079235,0.17246112
0.15069363,0.12272687,0.0011588186,0.015421808,0.21323279
0.17343327,0.10569656,0.0009647608,0.016382173,0.24355611
0.19690523,0.68820727,0.0010510683,0.01872535,0.3278891
0.1760543,0.1460428,0.00092072785,0.017445892,0.25079033
0.15914407,0.044014797,0.0007057488,0.0114050135,0.21810456
0.021598257,0.0041737217,0.00013979897,0.004893951,0.022062542
0.19050768,0.3344283,0.0015621334,0.021043345,0.28766918
0.21539277,0.42228246,0.0006812364,0.022747949,0.33026466
0.17083673,0.5977802,0.0011333972,0.014113903,0.28340986
0.12201456,0.08789381,0.00052149594,0.0087714195,0.17001268
0.17265949,0.28332436,0.0008376241,0.01720059,0.25817096
0.08694111,0.026187465,0.00054284185,0.022803113,0.115467526
0.12045173,0.079575695,0.0010430664,0.03391941,0.16709012
0.14381707,0.10396127,0.0005749017,0.009669244,0.20194934
0.2618995,0.59370756,0.001391381,0.019603074,0.41050926
0.17414084,1.4949995,0.0011473596,0.019743815,0.36732668
0.13414787,0.118071765,0.00095805526,0.03058657,0.18966252
0.15197822,0.1609593,0.0012320876,0.03097032,0.21840963
0.10091939,0.18380767,0.0006182641,0.022721216,0.14896248
0.12451465,0.06895704,0.0006390512,0.024811596,0.17183849
0.12184275,0.052285224,0.0008469373,0.021434292,0.16662529
